code;url;product_name;brands;stores;nutrition_grade_fr;categories;main_category_fr;countries_fr;image_url;image_small_url;last_modified_t
3580280745725;http://world-fr.openfoodfacts.org/produit/3580280745725/mandorlini-sans-marque;Mandorlini;Sans marque,AGIDRA;Grand Frais;d;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/358/028/074/5725/front.12.400.jpg;http://fr.openfoodfacts.org/images/products/358/028/074/5725/front.12.200.jpg;1458466946
3582730001740;http://world-fr.openfoodfacts.org/produit/3582730001740/mini-montecao-sans-marque;Mini Montecao;Sans marque,Sectal;Lidl;d;Biscuits sablés;Biscuits;France;;;1504977432
3582739701887;http://world-fr.openfoodfacts.org/produit/3582739701887/mini-montecao-x4-les-mousquetaires;Mini Montecao x4;Les mousquetaires,Les délices de Djamila,Sectal,CAC SECTAL,SASU CAC SECTAL;Carrefour;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, fr:biscuits-sables;Biscuits;France;http://fr.openfoodfacts.org/images/products/358/273/970/1887/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/358/273/970/1887/front.5.200.jpg;1514391142
3583788616979;http://world-fr.openfoodfacts.org/produit/3583788616979/choco-cereals-aptonia;Choco cereals;Aptonia;Decathlon;e;Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/358/378/861/6979/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/358/378/861/6979/front.8.200.jpg;1397423243
3588570002480;http://world-fr.openfoodfacts.org/produit/3588570002480/l-original-big-choco-biscuitier-des-flandres;L'Original Big Choco;Biscuitier des Flandres;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat noir;Biscuits;France;;;1511896351
3588570002527;http://world-fr.openfoodfacts.org/produit/3588570002527/le-familial-biscuitier-des-flandres;LE FAMILIAL;Biscuitier des flandres;Carrefour Market;c;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits;Biscuits;France;;;1509710807
3588570002657;http://world-fr.openfoodfacts.org/produit/3588570002657/le-petit-blond-pur-beurre-eugene-blond;Le Petit Blond Pur Beurre;Eugène Blond;;e;Biscuits sablés;Biscuits;France;;;1509361683
3588570003470;http://world-fr.openfoodfacts.org/produit/3588570003470/le-sable-du-nord-eugene-blond;Le Sablé du Nord;Eugène Blond,Biscuiterie Eugène Blond;;d;Biscuits sablés;Biscuits;France;;;1511211693
3588570003524;http://world-fr.openfoodfacts.org/produit/3588570003524/le-regal-nappe-de-chocolat-au-lait-eugene-blond;Le Régal nappé de chocolat au lait;Eugene blond;Carrefour Market;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/358/857/000/3524/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/358/857/000/3524/front.6.200.jpg;1488868026
3590223000040;http://world-fr.openfoodfacts.org/produit/3590223000040/caggiulelle-de-zilia-les-mousquetaires;Caggiulelle de Zilia;Les Mousquetaires,Les Biscuits de Zilia,Intermarché;Intermarché;e;Biscuits et gâteaux,Biscuits secs;Biscuits;France;;;1499520872
3593551174971;http://world-fr.openfoodfacts.org/produit/3593551174971/les-broyes-du-poitou-les-p-tits-amoureux;Les Broyés du Poitou;Les p´tits amoureux;;e;Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/355/117/4971/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/359/355/117/4971/front.10.200.jpg;1378721194
3593551175329;http://world-fr.openfoodfacts.org/produit/3593551175329/la-lettre-a-croquer-les-p-tits-amoureux;La lettre-à-croquer®;Les p'tits amoureux,Le pis et l'épi;Auchan;e;Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/355/117/5329/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/359/355/117/5329/front.7.200.jpg;1417794617
3593551176050;http://world-fr.openfoodfacts.org/produit/3593551176050/les-broyes-du-poitou-nature-les-p-tits-amoureux;Les Broyés du Poitou nature;Les p'tits amoureux;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;;;1489075686
3593551176098;http://world-fr.openfoodfacts.org/produit/3593551176098/les-broyes-du-poitou-les-p-tits-amoureux;Les Broyés du Poitou;Les p tits amoureux,Les p'tits amoureux;;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits;Biscuits;France;;;1513505348
3593551176340;http://world-fr.openfoodfacts.org/produit/3593551176340/les-broyes-du-poitou-les-p-tits-amoureux;Les Broyés du Poitou;Les P'tits Amoureux;Carrefour;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/355/117/6340/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/359/355/117/6340/front.5.200.jpg;1456659840
3596710011681;http://world-fr.openfoodfacts.org/produit/3596710011681/gouters-fondants-au-cacao-auchan;Goûters fondants au cacao;Auchan;Auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/001/1681/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/001/1681/front.9.200.jpg;1485536271
3596710132096;http://world-fr.openfoodfacts.org/produit/3596710132096/gouters-ronds-fourres-chocolat-pouce;Goûters ronds fourrés chocolat;Pouce,Auchan;;e;Biscuits au chocolat;Biscuits;France;;;1498288347
3596710158003;http://world-fr.openfoodfacts.org/produit/3596710158003/gouters-fourres-ronds-parfum-chocolat-auchan;Goûters fourrés ronds parfum Chocolat;Auchan;Auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/015/8003/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/015/8003/front.9.200.jpg;1473803051
3596710170111;http://world-fr.openfoodfacts.org/produit/3596710170111/mini-gouters-saveur-chocolat-rik-rok;Mini goûters saveur Chocolat;Rik & Rok,Auchan;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/017/0111/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/017/0111/front.8.200.jpg;1445090054
3596710214815;http://world-fr.openfoodfacts.org/produit/3596710214815/biscuits-cuillers-auchan;Biscuits Cuillers;Auchan,L'oiseau,Auchan Production,Groupe Auchan;Auchan;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits à la cuillère;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/021/4815/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/021/4815/front.10.200.jpg;1459019076
3596710219872;http://world-fr.openfoodfacts.org/produit/3596710219872/8-douceurs-croustillantes-aux-noisettes-auchan;8 douceurs croustillantes aux noisettes;Auchan;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/021/9872/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/021/9872/front.7.200.jpg;1512959780
3596710220403;http://world-fr.openfoodfacts.org/produit/3596710220403/25-bolachas-pouce;25 Bolachas;Pouce,Auchan;Simply Market;d;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;;;1505027978
3596710306916;http://world-fr.openfoodfacts.org/produit/3596710306916/biscuits-petit-dejeuner-pepites-de-chocolat-abricots-amandes-auchan;Biscuits petit déjeuner pépites de chocolat, abricots, amandes;Auchan;Auchan;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits secs;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/030/6916/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/030/6916/front.3.200.jpg;1512897201
3596710307289;http://world-fr.openfoodfacts.org/produit/3596710307289/gouters-cacao-bio-auchan;Goûters Cacao bio;auchan;Auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/030/7289/front.11.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/030/7289/front.11.200.jpg;1512878498
3596710308996;http://world-fr.openfoodfacts.org/produit/3596710308996/biscuits-epeautres-et-sesame-auchan;Biscuits épeautres et sésame;Auchan,Auchan Bio;Auchan;c;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/030/8996/front.23.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/030/8996/front.23.200.jpg;1511691293
3596710309009;http://world-fr.openfoodfacts.org/produit/3596710309009/biscuits-quinoa-et-pepites-de-chocolat-auchan;Biscuits quinoa et pépites de chocolat;Auchan,Auchan Bio;;d;Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/030/9009/front.12.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/030/9009/front.12.200.jpg;1454669973
3596710309221;http://world-fr.openfoodfacts.org/produit/3596710309221/biscuits-aux-raisins-secs-et-graines-de-cereales-30-biscuits-environ-auchan;Biscuits aux raisins secs et graines de céréales (30 biscuits environ);Auchan,L'oiseau,Auchan Production,Groupe Auchan;Banque alimentaire;d;Biscuits,Biscuits aux céréales;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/030/9221/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/030/9221/front.3.200.jpg;1441028687
3596710309238;http://world-fr.openfoodfacts.org/produit/3596710309238/sables-aux-cereales-auchan;sablés aux céréales ;Auchan;;e;Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/030/9238/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/030/9238/front.8.200.jpg;1455446224
3596710326785;http://world-fr.openfoodfacts.org/produit/3596710326785/tartinettes-chocolat-auchan;Tartinettes chocolat;Auchan;Auchan;c;Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/032/6785/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/032/6785/front.7.200.jpg;1434487002
3596710333011;http://world-fr.openfoodfacts.org/produit/3596710333011/15-broyes-du-poitou-auchan;15 Broyés du Poitou;Auchan;Auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Crêpes et galettes,Galettes,Biscuits sablés,Broyés;Biscuits;France;;;1512957289
3596710335435;http://world-fr.openfoodfacts.org/produit/3596710335435/biscuits-cappucino-aux-amandes-et-chocolat-noir-mmm;"Biscuits &quot;Cappucino&quot; aux amandes et chocolat noir";Mmm!;;d;Biscuits,fr:Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/033/5435/front.20.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/033/5435/front.20.200.jpg;1511898303
3596710336692;http://world-fr.openfoodfacts.org/produit/3596710336692/20-crepes-dentelle-au-beurre-mmm;20 crêpes dentelle au beurre;Mmm!,Auchan;Simply Market;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Crêpes dentelle;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/033/6692/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/033/6692/front.6.200.jpg;1512960612
3596710340293;http://world-fr.openfoodfacts.org/produit/3596710340293/cigarettes-nappees-chocolat-noisette-auchan;Cigarettes nappées chocolat noisette;Auchan;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/034/0293/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/034/0293/front.5.200.jpg;1512966495
3596710340309;http://world-fr.openfoodfacts.org/produit/3596710340309/cigarettes-nappees-framboise-auchan;Cigarettes Nappées FRAMBOISE;Auchan;Bi1;d;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/034/0309/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/034/0309/front.3.200.jpg;1505087344
3596710347940;http://world-fr.openfoodfacts.org/produit/3596710347940/batonnets-gourmands-chocolat-blanc-auchan;Bâtonnets gourmands chocolat blanc;Auchan;Auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/034/7940/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/034/7940/front.6.200.jpg;1512960761
3596710348008;http://world-fr.openfoodfacts.org/produit/3596710348008/biscuits-chocolat-sans-gluten-mieux-vivre;Biscuits chocolat sans gluten;Mieux Vivre,Auchan;Auchan;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Produits sans gluten,Biscuits sans gluten,Biscuits au chocolat noir;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/034/8008/front.4.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/034/8008/front.4.200.jpg;1493567820
3596710348114;http://world-fr.openfoodfacts.org/produit/3596710348114/coquilles-moelleuses-mieux-vivre-sans-gluten-auchan;Coquilles moelleuses mieux vivre sans gluten;Auchan,mieux vivre;Auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sans gluten;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/034/8114/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/034/8114/front.10.200.jpg;1512976349
3596710348275;http://world-fr.openfoodfacts.org/produit/3596710348275/sables-fourres-figue-auchan;Sablés fourrés figue;Auchan;Auchan;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits à la figue;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/034/8275/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/034/8275/front.10.200.jpg;1512898890
3596710348503;http://world-fr.openfoodfacts.org/produit/3596710348503/biscuits-tablette-chocolat-au-lait-auchan;Biscuits Tablette Chocolat au Lait;Auchan;Auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait;Biscuits;France;;;1483542024
3596710356089;http://world-fr.openfoodfacts.org/produit/3596710356089/galettes-pur-beurre-auchan-bio;Galettes pur beurre;Auchan BIO,Auchan;Auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits secs,Biscuits au beurre;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/035/6089/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/035/6089/front.7.200.jpg;1514828609
3596710356102;http://world-fr.openfoodfacts.org/produit/3596710356102/galettes-d-avoine-chocolat-auchan;Galettes d'avoine chocolat;Auchan;;e;Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Snacks sucrés,Biscuits et gâteaux,Céréales et dérivés,Biscuits,Galettes de céréales,Biscuits au chocolat,Galettes d'avoine;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/035/6102/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/035/6102/front.10.200.jpg;1512959889
3596710356119;http://world-fr.openfoodfacts.org/produit/3596710356119/galettes-d-avoine-nature-auchan;Galettes d'avoine nature;Auchan;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/035/6119/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/035/6119/front.5.200.jpg;1450532189
3596710356164;http://world-fr.openfoodfacts.org/produit/3596710356164/sables-multi-cereales-nappes-au-chocolat-au-lait-12-biscuits-3-etuis-fraicheur-auchan;Sables multi cereales nappes au chocolat au lait 12 biscuits 3 etuis fraicheur;Auchan;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait,Biscuits sablés;Biscuits;France;;;1512965297
3596710360925;http://world-fr.openfoodfacts.org/produit/3596710360925/petit-beurre-tablette-chocolat-noir-auchan;Petit beurre tablette chocolat noir;Auchan;Auchan;e;Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/036/0925/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/036/0925/front.7.200.jpg;1399559658
3596710365807;http://world-fr.openfoodfacts.org/produit/3596710365807/maxi-gouters-fourres-gout-vanille-enrobes-chocolat-auchan;Maxi goûters fourrés goût Vanille enrobés Chocolat;Auchan;Auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/036/5807/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/036/5807/front.6.200.jpg;1442080809
3596710365852;http://world-fr.openfoodfacts.org/produit/3596710365852/palmiers-nappes-au-chocolat-au-lait-auchan;Palmiers Nappés au Chocolat au Lait;Auchan;Auchan;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits, en:flaky-biscuits, en:milk-chocolate-biscuits, fr:palmiers;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/036/5852/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/036/5852/front.8.200.jpg;1513633262
3596710365920;http://world-fr.openfoodfacts.org/produit/3596710365920/biscuits-sables-pommes-caramelisees-auchan;Biscuits sablés Pommes caramélisées;Auchan;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/036/5920/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/036/5920/front.7.200.jpg;1443081608
3596710366101;http://world-fr.openfoodfacts.org/produit/3596710366101/sables-aux-cereales-chocolat-noir-auchan;Sablés aux céréales chocolat noir;Auchan;Auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Sablés;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/036/6101/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/036/6101/front.6.200.jpg;1476965519
3596710387557;http://world-fr.openfoodfacts.org/produit/3596710387557/barquettes-chocolat-rik-rok;Barquettes chocolat;Rik & Rok;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Barquettes;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/038/7557/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/038/7557/front.10.200.jpg;1510135299
3596710388110;http://world-fr.openfoodfacts.org/produit/3596710388110/oursons-nappes-chocolat-au-lait-rik-rok-bio;Oursons Nappés Chocolat au Lait;Rik & Rok Bio,Auchan;Auchan;e;Biscuits sablés,Biscuits au chocolat au lait;Biscuits;France;;;1487609737
3596710388134;http://world-fr.openfoodfacts.org/produit/3596710388134/12-galettes-bretonnes-mmm;12 galettes bretonnes;Mmm!,Auchan;Simply Market;e;Biscuits,Galettes bretonnes,Biscuits secs;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/038/8134/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/038/8134/front.5.200.jpg;1437846333
3596710402229;http://world-fr.openfoodfacts.org/produit/3596710402229/croc-ton-pote-rik-rok;Croc ton pote;Rik & Rok;;e;Biscuits au chocolat,Biscuits sablés;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/040/2229/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/040/2229/front.10.200.jpg;1503924708
3596710405701;http://world-fr.openfoodfacts.org/produit/3596710405701/gouters-saveur-chocolat-rik-rok;Goûters Saveur Chocolat;Rik & Rok,Auchan;Auchan;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Goûters fourrés;Biscuits;France;;;1512968588
3596710407644;http://world-fr.openfoodfacts.org/produit/3596710407644/choco-twizz-auchan;Choco Twizz;Auchan;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,fr:Biscuits au chocolat au lait;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/040/7644/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/040/7644/front.3.200.jpg;1490623146
3596710407651;http://world-fr.openfoodfacts.org/produit/3596710407651/barres-fourrees-choco-caramel-6-biscuits-auchan;Barres fourrées Choco-Caramel (6 biscuits);Auchan,L'oiseau,Auchan Production,Groupe Auchan;Banque alimentaire;e;Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/040/7651/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/040/7651/front.8.200.jpg;1447076436
3596710414161;http://world-fr.openfoodfacts.org/produit/3596710414161/chocotwizz-chocolat-noir-auchan;Chocotwizz chocolat noir;Auchan;Auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/041/4161/front.11.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/041/4161/front.11.200.jpg;1512962840
3596710414703;http://world-fr.openfoodfacts.org/produit/3596710414703/lunettes-de-romans-a-la-myrtille-bio-auchan;lunettes de romans à la myrtille;BIO Auchan;auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/041/4703/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/041/4703/front.7.200.jpg;1442481204
3596710414918;http://world-fr.openfoodfacts.org/produit/3596710414918/palmiers-auchan;Palmiers;Auchan;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits feuilletés,Palmiers;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/041/4918/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/041/4918/front.8.200.jpg;1512967955
3596710420032;http://world-fr.openfoodfacts.org/produit/3596710420032/biscuits-avec-tablette-parfum-chocolat-au-lait-pouce;Biscuits avec Tablette Parfum Chocolat au Lait;Pouce,Auchan,Auchan Pouce;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/042/0032/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/042/0032/front.10.200.jpg;1497125924
3596710448807;http://world-fr.openfoodfacts.org/produit/3596710448807/speculoos-auchan;Speculoos;Auchan;;e;Spéculoos;Biscuits;France;;;1511195747
3596710451364;http://world-fr.openfoodfacts.org/produit/3596710451364/gouters-fourres-chocolat-lait-auchan-bio;Goûters Fourrés Chocolat Lait;Auchan Bio,Auchan;Auchan;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait,Biscuits fourrés;Biscuits;France;;;1512965066
3596710451371;http://world-fr.openfoodfacts.org/produit/3596710451371/petit-beurre-avec-tablette-de-chocolat-au-lait-auchan-bio;Petit Beurre avec Tablette de Chocolat au Lait;Auchan Bio,Auchan;Auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait;Biscuits;France;;;1512964300
3596710742714;http://world-fr.openfoodfacts.org/produit/3596710742714/galettes-fines-auchan;Galettes fines;Auchan,Pouce;Simply Market,Auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/359/671/074/2714/front.16.400.jpg;http://fr.openfoodfacts.org/images/products/359/671/074/2714/front.16.200.jpg;1433601266
3596710743681;http://world-fr.openfoodfacts.org/produit/3596710743681/sprits-pouce;Sprits;Pouce;;e;Biscuits;Biscuits;France;;;1476865926
3602826460210;http://world-fr.openfoodfacts.org/produit/3602826460210/tuiles-coudees-amandes-sans-marque;Tuiles coudées amandes;Sans marque,Astruc Pâtisserie;Casino;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au beurre;Biscuits;France;;;1514827187
3607221502725;http://world-fr.openfoodfacts.org/produit/3607221502725/palmiers-feuilletes-perigord-feuilletes;Palmiers feuilletés;Périgord feuilletés;Auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits feuilletés,Palmiers;Biscuits;France;http://fr.openfoodfacts.org/images/products/360/722/150/2725/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/360/722/150/2725/front.9.200.jpg;1450468735
3660140805650;http://world-fr.openfoodfacts.org/produit/3660140805650/biscuits-a-la-cuillere-pour-patisserie-brossard;Biscuits à la cuillère pour pâtisserie;Brossard;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits à la cuillère;Biscuits;France;http://fr.openfoodfacts.org/images/products/366/014/080/5650/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/366/014/080/5650/front.8.200.jpg;1477584164
3660140840859;http://world-fr.openfoodfacts.org/produit/3660140840859/cuillers-degustation-brossard;Cuillers Dégustation;Brossard;Carrefour;d;Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/366/014/084/0859/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/366/014/084/0859/front.7.200.jpg;1474751497
3660140888752;http://world-fr.openfoodfacts.org/produit/3660140888752/biscuits-a-la-cuillere-pour-degustation-brossard;Biscuits à la cuillère pour Dégustation;Brossard;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits à la cuillère;Biscuits;France;http://fr.openfoodfacts.org/images/products/366/014/088/8752/front.11.400.jpg;http://fr.openfoodfacts.org/images/products/366/014/088/8752/front.11.200.jpg;1477584173
3660140892254;http://world-fr.openfoodfacts.org/produit/3660140892254/biscuits-a-la-cuillere-brossard;Biscuits à la Cuillère ;Brossard;Leclerc;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits à la cuillère;Biscuits;France;http://fr.openfoodfacts.org/images/products/366/014/089/2254/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/366/014/089/2254/front.3.200.jpg;1493319123
3660140929851;http://world-fr.openfoodfacts.org/produit/3660140929851/p-tit-savane-fraise-brossard;P'tit Savane Fraise;Brossard;;d;Biscuits;Biscuits;France;;;1498045042
3660992006793;http://world-fr.openfoodfacts.org/produit/3660992006793/fourres-rond-parfum-chocolat-bien-vu;Fourrés rond parfum chocolat;Bien vu;;d;Biscuits au chocolat;Biscuits;France;;;1501697255
3662790000386;http://world-fr.openfoodfacts.org/produit/3662790000386/galettes-au-beurre-meme-georgette;Galettes au Beurre;Mémé Georgette;Auchan,Atac;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/366/279/000/0386/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/366/279/000/0386/front.5.200.jpg;1502606164
3663350004394;http://world-fr.openfoodfacts.org/produit/3663350004394/craquants-au-miel-dv-s-a-s;Craquants au Miel;DV S.A.S.;;d;Biscuits;Biscuits;France;;;1501792919
3663350004417;http://world-fr.openfoodfacts.org/produit/3663350004417/craquant-a-la-figue-dv-s-a-s;Craquant à la Figue;DV S.A.S.;Aire d'autoroute A 40;c;Craquants,Biscuits,Biscuits secs;Biscuits;France;http://fr.openfoodfacts.org/images/products/366/335/000/4417/front.4.400.jpg;http://fr.openfoodfacts.org/images/products/366/335/000/4417/front.4.200.jpg;1504940644
3663350004462;http://world-fr.openfoodfacts.org/produit/3663350004462/craquant-a-la-myrtille-dv-s-a-s;Craquant à la Myrtille;DV S.A.S.;Aire d'autoroute A 40;d;Craquants,Biscuits,Biscuits secs;Biscuits;France;http://fr.openfoodfacts.org/images/products/366/335/000/4462/front.4.400.jpg;http://fr.openfoodfacts.org/images/products/366/335/000/4462/front.4.200.jpg;1504940659
