code;url;product_name;brands;stores;nutrition_grade_fr;categories;main_category_fr;countries_fr;image_url;image_small_url;last_modified_t;energy_100g;fat_100g;carbohydrates_100g;sugars_100g;fiber_100g;proteins_100g;salt_100g
3229820159768;http://world-fr.openfoodfacts.org/produit/3229820159768/soja-figue-bio-bjorg;Soja Figue Bio;Bjorg;Auchan;c;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au soja;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/015/9768/front_fr.33.400.jpg;https://static.openfoodfacts.org/images/products/322/982/015/9768/front_fr.33.200.jpg;1524044001;1946.0;18.0;62.0;22.0;5.4;11.0;0.8
3229820181738;http://world-fr.openfoodfacts.org/produit/3229820181738/ble-sesame-bjorg;Blé sésame;Bjorg;Leclerc;c;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/018/1738/front_fr.32.400.jpg;https://static.openfoodfacts.org/images/products/322/982/018/1738/front_fr.32.200.jpg;1526253028;2100.0;21.0;66.0;20.0;4.6;9.9;0.26
3229820181950;http://world-fr.openfoodfacts.org/produit/3229820181950/fourres-chocolat-lait-bio-bjorg;Fourrés Chocolat lait Bio Bjorg;Bjorg;Monoprix;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/018/1950/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/322/982/018/1950/front_fr.6.200.jpg;1519312979;2029.0;21.0;65.0;29.0;3.3;7.3;0.57
3229820189413;http://world-fr.openfoodfacts.org/produit/3229820189413/biscuits-sarrasin-et-graines-de-lin-bio-bjorg;Biscuits Sarrasin et graines de lin bio;Bjorg;;d;biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/018/9413/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/322/982/018/9413/front_fr.6.200.jpg;1523716660;1920.0;18.0;63.0;23.0;5.0;8.5;0.6
3229820189437;http://world-fr.openfoodfacts.org/produit/3229820189437/amandes-et-flocons-d-avoine-bio-bjorg;Amandes et Flocons d'Avoine bio;Bjorg;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/018/9437/front_fr.9.400.jpg;https://static.openfoodfacts.org/images/products/322/982/018/9437/front_fr.9.200.jpg;1446836960;2029.0;21.0;63.0;24.0;3.5;9.0;0.6
3229820764443;http://world-fr.openfoodfacts.org/produit/3229820764443/sablissime-chocolat-au-lait-bjorg;Sablissime chocolat au lait;Bjorg;carrefour;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/076/4443/front_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/322/982/076/4443/front_fr.7.200.jpg;1509311135;2092.0;24.0;61.5;27.0;4.0;7.5;0.5
3229820780931;http://world-fr.openfoodfacts.org/produit/3229820780931/cereales-raisins-bjorg;Céréales raisins;Bjorg;Carrefour;d;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/0931/front_fr.41.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/0931/front_fr.41.200.jpg;1524651342;1619.0;7.0;71.0;39.0;6.0;7.1;0.7
3229820781112;http://world-fr.openfoodfacts.org/produit/3229820781112/petit-nature-sans-sucres-gayelord-hauser;Petit Nature Sans Sucres;Gayelord Hauser;Auchan;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits édulcorés;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/1112/front_fr.10.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/1112/front_fr.10.200.jpg;1520089473;1805.0;14.6;75.0;0.5;2.5;7.1;0.98044
3229820783659;http://world-fr.openfoodfacts.org/produit/3229820783659/le-sable-bio-bjorg;Le Sablé Bio;BJORG;Carrefour;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/3659/front_fr.17.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/3659/front_fr.17.200.jpg;1524767933;2109.0;25.0;61.0;27.0;3.5;7.0;0.3
3229820784892;http://world-fr.openfoodfacts.org/produit/3229820784892/nappe-choco-gayelord-hauser;Nappé Choco;Gayelord Hauser;;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/4892/front_fr.5.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/4892/front_fr.5.200.jpg;1504676577;1966.0;21.0;69.0;1.0;5.3;7.1;0.65
3229820785493;http://world-fr.openfoodfacts.org/produit/3229820785493/fourres-au-chocolat-lait-noisettes-bio-bjorg;Fourrés au chocolat Lait Noisettes Bio;Bjorg;;e;Biscuits au chocolat;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/5493/front_fr.13.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/5493/front_fr.13.200.jpg;1455213187;2141.0;26.5;57.8;25.5;3.5;8.8;0.7
3229820786162;http://world-fr.openfoodfacts.org/produit/3229820786162/biscuit-de-son-d-avoine-saveur-miel-gayelord-hauser;Biscuit de son d'avoine saveur miel Gayelord Hauser;Gayelord Hauser;Hyper U;a;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits édulcorés;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/6162/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/6162/front_fr.3.200.jpg;1520086676;1582.0;13.0;39.0;3.1;24.0;19.0;0.4064
3229820786513;http://world-fr.openfoodfacts.org/produit/3229820786513/le-petit-beurre-bjorg;Le petit beurre;Bjorg;Intermarché;d;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/6513/front_fr.8.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/6513/front_fr.8.200.jpg;1492537434;1899.0;12.1;75.5;25.2;3.3;8.3;0.9398
3229820786544;http://world-fr.openfoodfacts.org/produit/3229820786544/biscuits-de-son-d-avoine-au-cacao-gayelord-hauser;Biscuits de Son d'Avoine au Cacao;Gayelord Hauser;;a;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits édulcorés;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/6544/front_fr.5.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/6544/front_fr.5.200.jpg;1520107732;1559.0;11.8;43.2;3.5;17.9;18.9;0.5
3229820786551;http://world-fr.openfoodfacts.org/produit/3229820786551/choco-matin-pepites-de-chocolat-gayelord-hauser;Choco Matin Pépites de Chocolat;Gayelord Hauser;Super U,Hyper U;c;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits édulcorés;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/6551/front_fr.11.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/6551/front_fr.11.200.jpg;1520091073;1824.0;20.0;60.0;0.5;10.0;7.5;0.4
3229820787442;http://world-fr.openfoodfacts.org/produit/3229820787442/fourres-a-la-vanille-bjorg;Fourrés à la vanille;Bjorg;E. Leckerc;e;Snacks sucrés,Biscuits et gâteaux,Biscuits à la vanille,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/7442/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/7442/front_fr.3.200.jpg;1524472172;2025.0;20.0;67.0;31.0;0.7;7.4;0.6
3229820788012;http://world-fr.openfoodfacts.org/produit/3229820788012/galettes-froment-chocolat-au-lait-gayelord-hauser;Galettes froment chocolat au lait;Gayelord Hauser;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/8012/front_fr.12.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/8012/front_fr.12.200.jpg;1520067980;1895.0;20.8;66.7;2.9;2.4;6.8;0.7
3229820788029;http://world-fr.openfoodfacts.org/produit/3229820788029/batonnets-chocolat-au-lait-gayelord-hauser;Bâtonnets Chocolat au Lait;Gayelord Hauser;Leclerc;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/8029/front_fr.8.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/8029/front_fr.8.200.jpg;1453718277;2070.0;30.0;57.3;3.64;2.73;7.27;0.455
3229820788043;http://world-fr.openfoodfacts.org/produit/3229820788043/biscuit-tablette-chocolat-au-lait-gayelord-hauser;Biscuit tablette chocolat au lait;Gayelord Hauser;Leclerc;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Petits beurres chocolat au lait;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/8043/front_fr.18.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/8043/front_fr.18.200.jpg;1515619764;1882.0;23.3;56.0;5.8;10.1;7.7;0.68
3229820788104;http://world-fr.openfoodfacts.org/produit/3229820788104/speculoos-bio-bjorg;Spéculoos Bio;Bjorg;Leclerc;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Spéculoos;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/8104/front_fr.18.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/8104/front_fr.18.200.jpg;1520092483;1916.0;17.6;67.4;26.4;3.2;6.0;0.72
3229820788753;http://world-fr.openfoodfacts.org/produit/3229820788753/biscuit-cacao-quinoa-gayelord-hauser;Biscuit Cacao Quinoa;Gayelord Hauser;Leclerc;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuit au quinoa,Biscuits édulcorés;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/8753/front_fr.10.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/8753/front_fr.10.200.jpg;1520089917;1754.0;14.7;70.0;0.5;4.0;7.8;0.8
3229820789118;http://world-fr.openfoodfacts.org/produit/3229820789118/lunettes-a-la-fraise-bio-bjorg;Lunettes à la fraise bio;Bjorg;Cora;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits à la fraise;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/9118/front_fr.11.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/9118/front_fr.11.200.jpg;1502633810;1872.0;16.5;66.9;31.9;2.1;6.3;0.23
3229820789149;http://world-fr.openfoodfacts.org/produit/3229820789149/coup-double-bjorg;Coup double;Bjorg;franprix;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/9149/front_fr.12.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/9149/front_fr.12.200.jpg;1523307578;1987.0;21.0;58.0;21.0;6.0;9.9;0.25
3229820789712;http://world-fr.openfoodfacts.org/produit/3229820789712/petit-nature-saveur-speculoos-gayelord-hauser;Petit nature saveur spéculoos;Gayelord Hauser;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits édulcorés;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/9712/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/9712/front_fr.3.200.jpg;1520873587;1803.0;14.8;74.0;0.5;2.9;7.5;1.1
3229820789729;http://world-fr.openfoodfacts.org/produit/3229820789729/petit-croquant-saveur-abricot-gayelord-hauser;Petit Croquant Saveur Abricot;Gayelord Hauser;Auchan;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits édulcorés;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/9729/front_fr.11.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/9729/front_fr.11.200.jpg;1525008178;1891.0;19.0;70.0;0.5;3.7;6.7;0.5
3229820789736;http://world-fr.openfoodfacts.org/produit/3229820789736/petit-croquant-citron-sans-sucres-gayelord-hauser;Petit Croquant Citron Sans Sucres;Gayelord Hauser;Auchan;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits secs;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/9736/front_fr.14.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/9736/front_fr.14.200.jpg;1512121067;1890.0;19.0;70.0;0.5;3.7;6.7;0.5
3229820789743;http://world-fr.openfoodfacts.org/produit/3229820789743/petit-croquant-saveur-fruits-rouges-gayelord-hauser;Petit Croquant Saveur Fruits Rouges;Gayelord Hauser;Auchan;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits édulcorés;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/9743/front_fr.8.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/9743/front_fr.8.200.jpg;1520089516;1890.0;19.0;70.0;0.5;3.7;6.7;0.5
3229820789750;http://world-fr.openfoodfacts.org/produit/3229820789750/galettes-cacao-coeur-de-lait-gayelord-hauser;Galettes Cacao Cœur de lait;Gayelord Hauser;Intermarché;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits édulcorés;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/9750/front_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/9750/front_fr.7.200.jpg;1520088482;1923.0;26.5;53.9;2.7;9.2;6.5;0.92
3229820789880;http://world-fr.openfoodfacts.org/produit/3229820789880/fourres-citron-bjorg;Fourrés citron;Bjorg;;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/078/9880/front_fr.17.400.jpg;https://static.openfoodfacts.org/images/products/322/982/078/9880/front_fr.17.200.jpg;1522162274;2046.0;19.6;68.7;30.3;3.9;7.5;0.6
3229820790800;http://world-fr.openfoodfacts.org/produit/3229820790800/biscuits-au-lin-chocolat-bjorg;Biscuits au Lin Chocolat;Bjorg;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat noir;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/079/0800/front_fr.10.400.jpg;https://static.openfoodfacts.org/images/products/322/982/079/0800/front_fr.10.200.jpg;1521559680;1992.0;18.0;67.0;23.0;5.5;8.8;0.8
3229820791074;http://world-fr.openfoodfacts.org/produit/3229820791074/fourres-framboises-bio-bjorg;Fourrés Framboises Bio;Bjorg;;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/079/1074/front_fr.21.400.jpg;https://static.openfoodfacts.org/images/products/322/982/079/1074/front_fr.21.200.jpg;1522128579;1929.0;18.0;68.0;39.0;3.1;5.3;0.5
3229820792767;http://world-fr.openfoodfacts.org/produit/3229820792767/biscuits-fourres-abricot-bjorg;Biscuits fourrés abricot;Bjorg;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits fourrés;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/079/2767/front_fr.9.400.jpg;https://static.openfoodfacts.org/images/products/322/982/079/2767/front_fr.9.200.jpg;1517170179;1929.0;18.0;68.0;39.0;3.1;5.3;0.52
3229820792842;http://world-fr.openfoodfacts.org/produit/3229820792842/fourres-duo-cacao-bjorg;Fourrés duo cacao;Bjorg;;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits, fr:Biscuits fourrés;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/079/2842/front_fr.30.400.jpg;https://static.openfoodfacts.org/images/products/322/982/079/2842/front_fr.30.200.jpg;1524485534;1979.0;19.0;64.0;27.0;5.4;8.7;0.5
3229820792910;http://world-fr.openfoodfacts.org/produit/3229820792910/tartelettes-framboise-myrtille-grenade-gayelord-hauser;Tartelettes Framboise Myrtille Grenade;Gayelord Hauser;;c;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/079/2910/front_fr.16.400.jpg;https://static.openfoodfacts.org/images/products/322/982/079/2910/front_fr.16.200.jpg;1504980558;1741.0;12.0;71.0;20.0;3.1;4.5;0.49
3229820794471;http://world-fr.openfoodfacts.org/produit/3229820794471/fourres-avoine-cranberry-bjorg;Fourrés Avoine Cranberry;Bjorg;Auchan;c;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/079/4471/front_fr.14.400.jpg;https://static.openfoodfacts.org/images/products/322/982/079/4471/front_fr.14.200.jpg;1520868438;1895.0;17.0;66.0;24.0;3.6;7.1;0.5
3229820794525;http://world-fr.openfoodfacts.org/produit/3229820794525/bourg-avoine-chocolat-bjorg;Bourg avoine chocolat;Bjorg;;c;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/079/4525/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/322/982/079/4525/front_fr.3.200.jpg;1525353499;1900.0;18.0;61.0;16.0;8.2;7.9;0.61
3229820794778;http://world-fr.openfoodfacts.org/produit/3229820794778/petit-fourre-myrtille-bjorg;Petit fourré myrtille;Bjorg;;d;fr:Biscuits,fr:Biscuits fourrées;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/079/4778/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/322/982/079/4778/front_fr.4.200.jpg;1525429052;1573.0;8.9;69.0;31.0;2.6;3.7;0.59
3229820794785;http://world-fr.openfoodfacts.org/produit/3229820794785/sans-gluten-et-bio-petit-fourre-gout-cacao-bjorg;Sans gluten et bio petit fourré goût cacao;Bjorg;;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/079/4785/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/322/982/079/4785/front_fr.4.200.jpg;1517859687;1933.0;19.0;66.0;29.0;2.7;5.4;0.65
3229820794815;http://world-fr.openfoodfacts.org/produit/3229820794815/sable-sarrasin-vanille-bio-et-sans-gluten-bjorg;Sablé sarrasin vanille bio et sans gluten;Bjorg,Distriborg;;c;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, fr:biscuits-sables;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/079/4815/front_fr.9.400.jpg;https://static.openfoodfacts.org/images/products/322/982/079/4815/front_fr.9.200.jpg;1518077721;1799.0;14.0;69.0;24.0;3.5;5.2;0.58
3229820794822;http://world-fr.openfoodfacts.org/produit/3229820794822/sable-sarrasin-chocolat-sans-gluten-et-bio-bjorg;Sablé sarrasin chocolat sans gluten et bio;Bjorg;;c;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits, fr:biscuits-sables;Biscuits;France;https://static.openfoodfacts.org/images/products/322/982/079/4822/front_fr.17.400.jpg;https://static.openfoodfacts.org/images/products/322/982/079/4822/front_fr.17.200.jpg;1513767741;1862.0;16.0;66.0;24.0;5.7;6.5;0.53
3230690100163;http://world-fr.openfoodfacts.org/produit/3230690100163/authentique-galette-de-bretagne-pur-beurre-pleyben;Authentique Galette de Bretagne Pur Beurre;Pleyben;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits secs,Galettes-bretonnes;Biscuits;France;https://static.openfoodfacts.org/images/products/323/069/010/0163/front_fr.21.400.jpg;https://static.openfoodfacts.org/images/products/323/069/010/0163/front_fr.21.200.jpg;1503217655;2055.0;21.0;69.0;28.0;;6.4;0.95
3234750001506;http://world-fr.openfoodfacts.org/produit/3234750001506/petits-beurre-de-lorient-au-chocolat-noir-albert-menes;Petits-beurre de Lorient au chocolat noir;Albert Ménès;Carrefour Market;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat noir;Biscuits;France;https://static.openfoodfacts.org/images/products/323/475/000/1506/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/323/475/000/1506/front_fr.6.200.jpg;1522316761;2055.0;24.0;64.0;24.0;3.6;6.0;0.762
